24,1.02,4.72,178.2595495,2311.32,24.23,1.16,3.46,4,1012.32,108,40.824,68.04,50.3773,30.3,1.41,56.89,69.29,0.08,16.07666667,441.29
27,0.75,4.8,182.7360647,2326.48,18.11,1.21,1.72,3,1014.48,111,29.364,48.94,49.8662,32.1,1.32,44.85,58.45,0.12,15.03666667,458.85
33,1.4,3.1,187.9590069,2183.24,6.57,0.89,0.67,3,1018.24,98,22.341,74.47,49.7565,28.4,0.81,43.65,47.15,-0.87,9.19,481.46
36,1.18,3.22,190.0480457,2114.93,12.56,1.04,0.55,2,1016.93,94,40.51,81.02,49.6745,28,0.92,43.41,55.71,0,13.18666667,467.19
34,1.72,3.25,192.641183,2068.5,13.4,1.02,0.68,3,1020.5,100,21.351,71.17,50.0681,25.3,0.87,41.58,53.18,0.06,13.46666667,461.54
27,1.31,4.42,184.5302632,2272.28,27.1,1.19,3.34,4,1006.28,101,70.005,53.85,50.3794,28.9,1.53,52.84,62.14,0.06,19.03333333,439.08
23,1.29,4.71,188.2807814,2262.79,14.28,0.85,4.76,5,1028.79,101,56.536,70.67,50.3201,33.1,2.37,42.74,62.64,0.83,17.76,467.22
32,0.93,3.6,185.9650662,2218.49,16.29,1.15,0.84,2,1019.49,99,47.488,59.36,49.8357,28.7,0.92,44.34,53.34,-0.19,15.43,468.8
33,1.77,3.41,175.1680307,2134.66,31.24,1.17,0.71,2,1004.66,93,40.019,57.17,50.1798,26.4,0.8,71.98,83.88,-0.01,19.41333333,426.93
26,1.14,4.71,184.8102276,2379.36,10.57,1.64,8.08,3,1024.36,108,56.232,70.29,50.568,31.9,2.29,37.73,48.63,0.23,15.52333333,474.65
33,1.82,3.59,182.7933971,2146.93,13.8,0.95,0.73,3,1022.93,97,25.011,83.37,50.103,27.8,1.06,44.21,55.81,0.23,14.6,468.97
30,0.97,4.32,163.445469,2163.18,25.3,1.36,1.73,2,1010.18,103,26.208,87.36,49.7208,30.8,1.57,71.58,84.98,0.31,19.43333333,433.97
30,1.34,4.02,183.7192008,2175.52,18.06,1.15,1.03,2,1009.52,101,100.09,100.09,49.9755,30.2,1.04,50.16,57.16,-0.6,16.02,450.53
25,0.99,4.82,177.3842691,2332.98,25.42,1.01,2.3,4,1011.98,101,82.536,68.78,50.1375,35.6,1.84,59.04,80.94,0.71,21.47333333,444.51
27,0.71,4.76,187.2815575,2274.29,15.07,1.3,2.88,3,1015.29,106,42.588,70.98,50.3108,32.1,1.79,40.69,62.29,1.01,17.02333333,469.03
33,1.24,3.61,167.9087968,2105.36,11.75,0.94,0.72,3,1019.36,96,37.84,75.68,49.7766,30.1,1.03,71.14,80.04,-0.25,14.91666667,466.56
22,0.67,5.32,181.0042403,2284.15,20.23,1.23,7.53,3,1012.15,100,66.486,47.49,50.1093,31.3,1.67,52.05,66.65,0.08,18.74333333,457.57
31,1.15,3.48,182.82626,2210.24,27.31,0.86,0.6,3,1006.24,101,57.592,71.99,49.8914,28.8,0.65,59.54,74.74,0.19,17.10333333,440.13
30,2.71,3.72,175.3731128,2176.57,28.57,0.93,1.06,3,1003.57,92,39.93,66.55,50.2621,29,1.49,69.84,79.14,0.04,19.52333333,433.24
30,0.9,3.87,185.0802985,2213.64,17.9,0.99,1.04,4,1008.64,96,22.419,74.73,49.931,28.4,1,43.72,54.62,0.2,15.96666667,452.55
36,1.21,2.93,165.6709879,2062.04,23.83,1.14,0.52,1,1002.04,97,38.868,64.78,50.004,25.4,0.87,71.37,85.97,0.18,19.94333333,443.29
30,1.04,4.4,168.256645,2286.47,27.92,1.08,1.23,4,1005.47,103,90.156,75.13,49.9209,34.1,1.29,74.99,91.59,0.27,20.30666667,431.76
28,0.91,3.91,193.5456983,2156.81,17.34,1.02,2.29,4,1007.81,98,22.552,56.38,49.8274,30,1.48,44.78,59.38,0.36,14.78,454.97
30,1.05,4.07,173.7474766,2283.42,17.94,1.01,1.13,4,1012.42,100,66.045,94.35,49.9952,28.2,1.01,63.07,69.57,-0.58,13.98,456.7
28,0.9,4.48,187.0605376,2283.75,6.4,1.17,1.85,4,1007.75,103,69.24,86.55,50.0669,30.1,1.43,39.9,52.8,0.17,13.13333333,486.03
31,1.09,3.64,186.5260576,2179.37,11.78,1.04,0.68,2,1011.37,101,41.475,82.95,49.8829,27,0.72,39.96,54.36,0.19,13.92666667,472.79
26,0.66,4.86,177.1446228,2316.12,20.28,1.28,1.69,3,1010.12,99,61.894,88.42,49.9223,31.4,1.16,57.25,67.95,-0.13,14.76,452.03
33,1.13,3.55,182.2448086,2227.26,21.04,1.08,0.59,2,1012.26,94,94.171,85.61,49.8528,29.9,0.71,54.2,58.8,-0.75,16.01333333,443.41
30,0.87,3.89,172.7887851,2270.49,25.11,1.14,0.96,2,1014.49,98,70.068,58.39,49.7971,31.2,0.91,67.32,76.42,-0.3,18.37,441.93
34,0.99,3.4,166.705358,2147.51,30.28,1.06,0.74,2,1007.51,96,22.284,74.28,49.919,27.4,0.9,70.98,83.18,0.09,20.09333333,432.64
23,0.74,4.95,195.0843152,2245.15,8.14,0.91,2.42,4,1013.15,98,210.84,87.85,49.8875,32.6,1.25,36.24,55.64,0.43,14.71333333,480.25
34,1.03,3.08,194.9797884,2148.47,16.86,1.16,0.61,1,1004.47,91,33.4,83.5,49.8876,27.7,0.7,39.63,44.63,-0.52,13.62,466.68
27,0.92,4.47,185.4675167,2211.19,6.25,0.9,1.4,4,1020.19,99,39.144,65.24,50.0441,30.2,1.23,40.07,58.27,0.34,13.08333333,494.39
33,0.99,3.53,184.3453339,2198.46,22.35,0.99,0.79,3,1012.46,91,52.507,75.01,50.0323,25.9,0.94,54.42,66.22,0.13,16.45,454.72
26,0.86,4.59,183.1874546,2336.28,17.98,1.47,4.8,3,1012.28,104,84.52,84.52,50.2143,34,1.58,56.85,66.95,0.11,15.99333333,448.71
22,0.76,4.93,184.7310317,2370.43,21.19,0.85,2.96,4,1013.43,101,96.624,80.52,49.9665,32.1,0.95,42.48,50.38,-0.27,16.06333333,469.76
33,1.45,3.48,187.3762105,2168.64,20.94,1.16,0.67,2,1009.64,100,37.57,75.14,50.0374,27.4,0.93,44.89,52.29,-0.44,14.98,450.71
26,0.8,4.69,176.2066847,2254.8,24.23,1.7,4.84,2,1009.8,103,60.6,75.75,50.2519,31.4,3.1,58.79,76.99,0.63,20.07666667,444.01
31,2.89,3.44,178.7806242,2184.46,19.18,1.38,0.8,2,1017.46,99,30.688,76.72,49.9409,27.1,1.3,58.2,73,0.52,15.39333333,453.2
34,1.13,2.59,176.7756323,2083.39,20.88,0.91,0.43,3,1012.39,97,17.094,85.47,49.912,24.2,0.8,57.85,76.15,0.46,15.96,450.87
34,1.77,3.07,172.8799881,2152.67,23.67,1.13,0.62,3,1019.67,102,17.385,57.95,50.1865,24.8,1.34,63.86,81.26,0.73,18.89,441.73
25,1.17,4.39,189.3362226,2349.41,14.12,0.84,1.68,4,1018.41,110,133.144,78.32,50.1006,33.5,1.12,39.52,49.82,-0.07,15.70666667,465.09
28,1.22,4.08,181.5889639,2205.59,25.23,0.85,1.11,4,1020.59,94,46.98,52.2,50.1367,29.1,1.02,64.63,78.13,0.18,16.41,447.28
35,1.34,2.97,186.1602426,2113.54,6.54,1.11,0.56,1,1011.54,99,37.476,93.69,49.8387,25.2,0.78,39.33,48.63,0.01,12.18,491.16
24,1.24,4.66,177.9879559,2259.99,20.08,0.98,2.91,5,1017.99,105,83.314,75.74,50.1312,35.5,1.28,62.52,71.72,-0.12,16.69333333,450.98
35,1.42,3.16,166.5047338,2143.75,24.67,1.07,0.65,2,1013.75,101,33.78,67.56,49.6421,25.7,0.91,63.56,70.96,-0.42,19.22333333,446.3
26,0.81,4.36,175.3665869,2243.37,27.82,1.27,1.74,2,1008.37,98,55.568,69.46,50.2421,31.3,0.96,79.74,86.74,-0.29,17.27333333,436.48
31,0.96,4.19,188.4391749,2167.41,15.55,1.02,1.21,3,1017.41,94,67.122,74.58,50.0677,27.7,1.5,42.03,64.23,0.63,18.18333333,460.84
30,1.36,3.79,169.1171448,2182.43,24.26,0.87,0.74,3,1013.43,100,15.969,53.23,49.8563,26.9,0.89,69.51,77.01,-0.53,15.08666667,442.56
31,1.15,3.87,189.8765379,2239.19,13.45,0.98,0.95,3,1020.19,102,26.616,88.72,50.0228,31.5,0.97,41.49,50.99,-0.22,12.48333333,467.3
35,1.38,3.6,184.9443149,2159.47,11.06,1.19,0.7,2,1021.47,103,38.464,96.16,49.6653,30,1.04,40.64,53.64,-0.01,13.68666667,479.13
29,0.8,4.45,180.8308642,2262.72,24.91,1.33,1.32,2,1008.72,101,54.608,68.26,50.0456,31.9,1.21,52.3,66.9,0.37,19.30333333,441.15
37,1.55,2.96,179.596043,2034.78,22.39,0.94,0.34,3,1011.78,90,34.556,86.39,49.6354,24,0.84,59.04,62.94,-0.78,15.46333333,445.52
31,1.41,3.57,189.6642745,2223.62,11.95,1.02,0.82,3,1015.62,103,93.874,85.34,49.9418,30.4,1.06,40.69,56.39,0.21,15.98333333,475.4
40,1.47,2.96,201.1013162,2116.91,14.85,1.01,0.28,2,1014.91,83,50.848,72.64,50.0579,23.9,0.8,40.69,46.49,-0.49,11.95,469.3
27,0.85,4.26,191.6553513,2187.17,10.11,1.18,2.66,3,1017.17,97,58.692,97.82,50.0358,28.6,1.96,41.62,50.82,-0.01,12.37,463.57
23,0.53,5.69,167.8121293,2297.71,23.67,1.57,19.64,3,1006.71,100,69.498,77.22,49.8761,34.8,2.42,68.67,77.77,0,18.89,445.32
40,1.46,2.75,188.8865104,2138.36,16.14,1.16,0.32,2,1020.36,97,24.177,80.59,49.6421,25.9,0.86,44.21,51.01,-0.31,13.38,461.03
29,1.18,4,188.4100651,2199.99,15.11,1.29,1.41,3,1014.99,99,14.073,46.91,49.9566,29.6,1.56,43.13,58.33,0.57,14.03666667,466.74
25,0.99,4.55,178.6541758,2257.47,24.14,0.9,1.65,5,1018.47,103,40.432,57.76,49.7494,34.9,1.11,59.87,66.37,-0.42,15.04666667,444.04
36,1.05,2.95,180.1514757,2149.6,30.08,0.89,0.46,3,1017.6,87,37.163,53.09,49.7011,24,0.78,67.25,77.65,-0.31,18.02666667,434.01
23,0.67,4.79,196.2456424,2291.5,14.77,1.6,43.95,3,1020.5,105,59.017,84.31,50.0063,31.5,1.92,44.9,49.7,-0.62,11.92333333,465.23
37,1.59,3.28,170.0566969,2178.63,27.6,0.95,0.61,3,1009.63,99,42.948,71.58,49.7438,28.8,0.89,69.34,74.64,-0.82,17.2,440.6
23,0.9,5.03,186.4832266,2498.66,13.89,1.02,3.75,5,1023.66,103,130.158,92.97,50.102,35.9,1.38,44.84,52.54,-0.19,14.63,466.74
26,0.91,4.88,170.5103179,2249.43,26.85,1.46,4.81,3,1017.43,101,67.095,74.55,50.1312,35.7,2.88,75.6,101.7,0.83,20.95,433.48
30,0.77,4.48,188.9376534,2294.36,12.41,1.14,1.28,3,1023.36,96,102.648,78.96,49.954,29.9,1.18,40.96,54.16,-0.04,14.13666667,473.59
25,0.88,5.07,186.32969,2337.75,13.08,1.26,2.09,3,1020.75,108,70.884,64.44,50.0996,36.1,1.46,41.74,59.94,0.45,15.36,474.81
29,0.81,4.14,194.1741633,2185.58,18.93,0.95,1.29,3,1017.58,96,47.761,68.23,50.1734,28.6,1.29,44.06,73.46,0.88,15.31,454.75
37,1.45,3.17,183.1496917,2134.6,20.5,1.04,0.52,2,1009.6,92,35.405,70.81,50.0593,27.2,0.97,49.69,60.89,-0.12,16.83333333,452.94
32,0.86,3.72,175.731876,2223.94,30.72,1.41,1.02,2,1009.94,95,30.83,61.66,50.1387,26.4,1.07,69.13,78.53,-0.1,19.24,435.83
23,1.23,4.99,195.3857523,2262.53,7.55,1.18,3.5,3,1014.53,102,124.416,77.76,50.0961,34.4,1.36,39.22,45.02,-0.4,12.51666667,482.19
28,0.89,4.39,183.9836051,2286.46,13.49,1.13,1.46,3,1030.46,105,62.541,69.49,49.8468,31,1.06,44.47,53.57,-0.36,14.49666667,466.66
35,1.15,3.31,189.7222742,2119.03,15.62,1.16,0.58,2,1013.03,97,48.13,96.26,49.9778,24.9,0.89,40.12,50.32,-0.33,14.20666667,462.59
28,0.85,4.2,171.5972266,2238.69,24.8,0.96,1.29,3,1020.69,99,61.314,55.74,49.8274,27.8,0.66,64.63,70.73,-0.63,17.26666667,447.82
29,1.36,4.16,188.8089847,2237.55,10.03,0.97,1.25,4,1014.55,106,66.927,95.61,49.8095,33.4,1.27,41.62,52.42,0.13,14.34333333,462.73
37,1.16,2.65,173.6704438,2043.06,22.43,1.11,0.37,1,1012.06,92,16.95,84.75,49.7689,21.8,0.71,63.21,70.61,-0.44,15.47666667,447.98
31,1.5,3.88,190.0179276,2135.15,14.95,1,0.9,3,1009.15,101,30.12,75.3,49.7931,30,0.99,39.31,49.41,-0.3,13.98333333,462.72
31,1.49,3.87,180.837461,2198.82,24.78,1.1,1.02,2,1016.82,102,81,67.5,50.0124,30.2,0.91,58.46,69.36,-0.18,18.26,442.42
33,1.48,3.53,175.362997,2112.64,23.2,0.98,0.73,2,1008.64,101,72.828,80.92,49.6224,31,1,48.41,62.61,0.17,19.73333333,444.69
30,1,3.92,193.2026734,2204.73,14.01,1.06,1.06,3,1016.73,103,39.615,79.23,49.8182,31.1,1.04,39,51.7,-0.04,13.67,466.7
38,1.32,2.37,169.8595332,2058.38,19.4,0.89,0.34,3,1020.38,92,8.11,81.1,49.9813,20.7,0.87,64.63,78.53,0.44,16.46666667,453.84
31,1.3,3.8,172.3578904,2196.83,30.15,1.11,0.76,2,1013.83,99,26.24,32.8,49.7618,30.7,1.1,67.32,85.92,0.4,19.05,436.92
36,1.06,3.03,190.3756071,2172.82,6.91,1.13,0.55,1,1021.82,95,25.293,84.31,49.8161,25.9,0.82,36.08,40.28,-0.76,11.30333333,486.37
23,1.01,4.92,175.449262,2256.42,29.04,1.03,2.4,3,1015.42,102,32.305,46.15,50.054,34.2,1.23,60.07,77.17,0.38,18.68,440.43
29,1.92,4.48,169.8185136,2191.94,26.02,1.35,1.8,2,1010.94,108,26.98,53.96,49.8489,33.4,1.46,63.07,73.87,-0.01,18.67333333,446.82
37,1.41,3.23,189.3745731,2141.11,5.89,0.95,0.61,3,1005.11,101,11.966,59.83,49.5903,26.8,0.88,39.48,49.48,-0.32,8.963333333,484.91
33,1.26,3.18,168.950465,2125.27,26.52,0.84,0.52,2,1008.27,92,60.24,75.3,49.6575,28.6,0.73,71.64,83.04,-0.17,18.84,437.76
35,1.44,2.92,175.8406978,2080.27,28.53,0.93,0.47,3,1013.27,93,17.012,42.53,49.8168,22.8,0.72,68.08,75.98,-0.33,18.51,438.91
26,1.04,4.66,195.0684694,2248.97,16.59,1.06,1.7,4,1007.97,99,56.464,70.58,50.157,29.3,1.21,39.54,48.74,-0.08,14.53,464.19
23,0.95,4.95,179.0029564,2322.89,22.95,1.57,100,4,1009.89,102,64.183,91.69,50.4889,31.2,2.15,67.79,76.39,-0.08,15.65,442.19
30,1.06,4.24,178.3925361,2249.38,23.96,0.98,1.11,3,1008.38,99,69.905,63.55,49.8001,29.4,1.15,47.43,55.73,-0.31,18.98666667,446.86
29,1.31,3.91,190.7699454,2249.89,17.48,1,0.95,3,1018.89,95,61.51,61.51,50.2827,31.9,1.03,44.2,55.2,0.14,14.82666667,457.15
28,1.26,4.62,186.0794168,2247.14,6.69,0.89,1.47,5,1020.14,107,41.73,69.55,49.7484,33.5,1.25,43.65,52.65,-0.32,10.23,482.57
28,2.06,4.52,191.5134154,2215.44,10.25,1.31,2.28,2,1007.44,101,127.504,98.08,50.0065,33.3,1.48,41.26,47.76,-0.38,13.41666667,476.03
30,1.19,4,174.0285349,2128.69,28.87,0.88,0.96,3,1008.69,94,71.406,79.34,50.0745,28.1,1.25,72.58,94.08,0.51,19.62333333,428.89
24,0.73,5.14,185.3197557,2336.07,12.04,1.24,2.38,3,1018.07,102,97.536,81.28,50.1784,33,1.25,40.23,58.53,0.4,16.01333333,472.7
33,1.13,3.53,179.0180235,2146.04,22.58,0.96,0.77,3,1009.04,93,39.495,78.99,49.8635,26.1,1.14,52.3,63.6,-0.03,18.52666667,445.6
32,1.47,4.04,178.282372,2231.63,15.12,1.14,1.03,3,1014.63,105,48.228,80.38,50.2978,31.8,1.44,52.05,73.05,0.76,18.04,464.78
22,0.75,5.21,177.880889,2324.02,25.48,1.08,2.77,3,1017.02,105,86.972,51.16,49.8633,36.6,1.13,58.95,72.25,-0.01,18.49333333,440.42
34,1.15,3.28,167.6479194,2124.96,27.87,1.02,0.69,3,1003.96,102,7.217,72.17,49.7242,27.6,0.88,70.79,87.79,0.31,17.29,428.41
23,1.1,5.2,166.9459559,2293.65,23.72,1.14,3.34,3,1010.65,108,82.929,75.39,50.0134,36.3,1.27,70.47,78.07,-0.24,18.90666667,438.5
26,1.06,4.54,179.3597077,2220.84,25,0.96,1.87,4,1007.84,104,55.128,68.91,50.1647,33.9,1.4,59.43,80.63,0.66,18.33333333,438.28
26,0.4,4.45,198.7674724,2260.35,8.42,1.01,1.7,2,1022.35,96,163.846,96.38,49.8318,30.7,0.92,40.64,57.74,0.28,11.80666667,476.29
35,1.04,2.93,183.0348246,2155.5,22.46,0.66,0.26,3,1011.5,95,42.324,70.54,49.6502,23.8,0.44,58.49,68.19,-0.36,14.48666667,448.46
27,1.06,4.52,175.8462359,2312.62,29.92,1.15,1.79,3,1008.62,105,32.06,45.8,49.981,34,1.54,57.19,67.59,0.02,19.97333333,438.99
30,1.31,4.05,195.8658156,2275.9,11.68,1.18,1.11,2,1017.9,101,34.77,57.95,50.3701,33,1.11,39.22,49.12,0.11,12.89333333,471.8
27,1.08,4.66,191.3814974,2332.74,14.04,1.23,1.67,3,1012.74,98,147.402,81.89,50.5301,31.6,1.57,42.44,56.54,0.32,16.68,471.81
37,2.09,3.33,172.9021897,2132.12,19.86,0.99,0.49,2,1016.12,101,6.932,69.32,49.8221,30.7,1.09,59.14,67.54,-0.12,15.62,449.82
27,0.8,4.45,173.691056,2292.13,25.99,1.04,1.95,4,1013.13,99,82.796,59.14,50.3413,32.4,1.31,68.08,86.28,0.5,20.66333333,442.14
30,1.32,3.61,178.8630669,2119.74,23.42,1.13,1,3,1009.74,97,16.308,81.54,50.1056,27.8,0.95,58.79,67.89,0.02,16.80666667,441.46
25,1.3,4.49,184.8513181,2241.37,10.6,1.09,2.18,3,1011.37,112,42.905,85.81,50.2931,29.4,1.29,40.22,56.22,0.39,13.53333333,477.62
27,1.42,4.39,177.483915,2231.45,20.97,0.99,1.22,3,1011.45,104,98.115,65.41,50.1755,33.5,1.34,61.87,84.97,0.61,17.99,446.76
37,8.35,3.04,190.964502,1979.46,14.14,0.77,0.27,3,1012.46,99,16.23,81.15,49.3733,25.6,0.72,39.82,42.02,-1.34,10.71333333,472.52
23,1.09,5.48,183.9276763,2458.27,8.56,1.03,14.04,5,1021.27,105,124.631,95.87,50.5021,31.4,1.74,40.71,50.01,-0.2,13.85333333,471.58
38,2.07,2.87,168.5989212,2054.15,24.86,0.89,0.46,3,1001.15,99,54.144,90.24,49.7333,26.9,0.96,72.39,84.69,-0.09,19.28666667,440.85
25,1.99,4.46,167.9728973,2214.33,29,0.92,9.42,5,1011.33,107,45.078,75.13,50.216,34.6,3.39,77.54,97.54,0.96,21.66666667,431.37
38,4.43,2.63,170.4959519,1994.64,27.59,0.84,0.31,3,1008.64,100,8.822,88.22,49.1598,29.9,0.79,71.97,77.27,-0.89,15.19666667,437.33
24,1.03,5.76,190.1221318,2388.68,10.45,1.18,4.03,4,1015.68,103,114.072,81.48,50.4767,35.4,1.7,40.71,56.41,0.27,15.48333333,469.22
34,1.51,2.61,192.4384813,2124.51,8.51,1.04,0.41,2,1023.51,100,8.984,89.84,50.1234,25.5,0.84,40.78,61.28,0.83,11.83666667,471.11
39,2.14,2.91,174.0714939,2133.98,29.82,0.91,0.38,3,1010.98,99,21.785,43.57,49.8637,27.9,0.85,66.51,72.41,-0.49,17.94,439.17
30,1.17,4.17,175.0725946,2213.11,22.56,1,1.29,4,1012.11,108,44.212,63.16,49.9351,33.2,1.29,62.26,76.26,0.01,19.52,445.33
29,1.21,3.99,183.3841704,2193.62,11.38,1.03,1.08,3,1018.62,100,22.856,57.14,50.265,27.7,1.23,39.22,53.92,0.27,15.79333333,473.71
29,1.33,4.47,177.7192838,2284.28,20.25,0.91,1.3,4,1016.28,107,93.312,77.76,50.1405,32.9,1.11,57.76,66.06,-0.3,15.75,452.66
41,1.19,3.11,171.4077995,2116.12,22.42,0.98,0.47,2,1007.12,95,36.224,90.56,49.6817,26.3,0.85,59.43,68.33,-0.4,17.47333333,440.99
31,0.94,3.6,196.1769223,2218.48,14.85,1.86,1.1,2,1014.48,94,36.588,60.98,50.163,26.9,1.17,38.91,48.31,0.08,14.95,467.42
25,0.81,5.12,171.3191697,2294.02,25.62,1.22,2.49,3,1010.02,106,84.372,70.31,50.0241,34,1.31,58.82,69.72,0.09,20.54,444.14
23,0.38,4.95,180.2708755,2278.57,19.85,1.47,14.85,3,1020.57,99,81.455,74.05,49.8702,35.5,2.07,56.53,68.13,0.3,17.61666667,457.17
37,1.66,2.57,179.478706,2034.92,13.67,0.83,0.39,3,1015.92,96,15.084,75.42,49.8894,26.2,0.76,54.3,63.3,0,14.55666667,467.87
28,0.85,4.13,176.6411529,2227.78,24.39,0.99,1.32,3,1009.78,96,57.575,82.25,50.2766,29.5,1.18,70.72,96.82,0.84,17.13,442.04
25,0.69,5.58,178.7455959,2357.52,16.07,1.38,4.22,3,1019.52,107,74.745,67.95,49.973,36.1,1.53,44.58,53.78,-0.03,17.35666667,471.36
27,0.98,4.45,187.3394563,2296.81,11.6,0.82,1.59,4,1009.81,100,60.054,100.09,49.9978,29.7,1.38,39.1,50,-0.03,12.86666667,460.7
39,1.29,2.99,174.8801062,2153.35,31.38,0.97,0.41,3,1010.35,96,14.184,47.28,49.8669,25.4,0.94,70.83,82.23,-0.05,18.46,431.33
25,1.24,5.01,161.9747166,2291.59,29.91,1.26,4.66,3,998.59,114,115.856,72.41,50.3444,34.7,1.92,76.86,91.06,0.35,22.97,432.6
31,1.19,3.64,172.7563789,2141.07,19.67,0.97,0.83,3,1014.07,102,31.068,77.67,49.6026,32.3,1.05,59.39,72.09,0.2,18.55666667,447.61
31,1.57,3.53,175.4202676,2158.27,27.18,1,0.87,3,1016.27,98,44.59,63.7,50.0171,29.1,1.32,64.79,75.69,0.07,20.06,443.87
30,1.65,3.97,184.0033355,2192.2,21.39,0.96,0.92,3,1009.2,100,39.885,79.77,49.8079,31.7,1.1,52.3,63.7,-0.07,15.13,446.87
35,1.21,3.54,187.9399651,2190.57,10.45,0.96,0.7,3,1020.57,96,65.688,93.84,49.6848,29.3,1.04,41.01,54.31,0.05,13.48333333,465.74
44,1.51,2.58,182.7160382,2147.02,19.46,0.94,0.35,3,1014.02,98,42.475,84.95,50.168,25.3,0.87,56.89,67.09,-0.3,14.48666667,447.86
28,1.04,4.24,169.0044037,2265.16,23.55,1.06,1.43,3,1020.16,107,42.096,70.16,50.116,30.9,1.16,62.96,78.66,0.31,18.85,447.65
27,0.8,4.56,173.5279245,2331.78,23.35,1.2,1.65,3,1011.78,104,58.968,84.24,49.8788,33,1.08,63.47,70.47,-0.22,15.78333333,437.87
30,1.02,3.74,196.8358698,2158.87,9.26,1.08,0.92,2,1016.87,97,36.66,73.32,49.705,31.2,0.92,41.66,51.06,0.01,11.08666667,483.51
29,1.61,4,193.2273286,2286.21,10.3,1.25,1.1,2,1018.21,103,77.553,86.17,50.4728,30.9,1.1,41.46,49.06,-0.14,12.43333333,479.65
34,1.35,3.3,179.2488944,2180.88,20.94,1.13,0.71,2,1016.88,101,32.715,65.43,49.8555,29,0.9,58.16,69.36,0.04,15.98,455.16
38,1.4,3.17,164.8746897,2029.49,23.13,0.87,0.46,2,1002.49,95,28.377,94.59,49.5005,29.2,0.85,71.25,77.25,-0.44,18.71,431.91
28,0.87,4.06,187.0193755,2231.13,12.77,0.97,1.26,4,1014.13,97,52.08,86.8,49.8922,29.7,1.03,41.5,49.2,-0.16,14.25666667,470.68
20,0.8,5.17,165.8737464,2282.29,28.29,1.2,5.77,3,1009.29,108,69.816,58.18,49.8852,35.3,1.37,69.13,84.73,0.52,21.43,429.28
30,2.17,4.22,174.1875897,2232.32,19.13,1.36,1.48,2,1018.32,100,44.83,89.66,50.3046,30.4,1.4,59.21,66.11,-0.21,16.37666667,450.81
33,1.01,3.28,174.0140657,2078.49,24.44,0.94,0.6,3,1011.49,88,69.912,87.39,49.7116,29.2,0.91,73.5,88.9,0.19,18.14666667,437.73
33,1.15,3.22,185.2798601,2132.16,20.32,1.01,0.64,3,1015.16,97,7.27,36.35,49.7746,27.6,0.87,44.6,58.2,0.4,15.77333333,460.21
28,1.47,4.45,173.2002955,2257.6,20.54,1.03,1.52,4,1001.6,108,47.772,79.62,50.4135,32.5,1.19,69.05,76.85,-0.19,14.84666667,442.86
33,1.18,3.21,191.0208641,2183.51,12.16,1.01,0.23,1,1021.51,97,35.364,50.52,49.8258,26.4,0.36,45,54.3,-0.36,12.05333333,482.99
24,0.62,5.05,176.0286308,2383.27,28.09,0.93,3.11,3,1013.27,99,140.292,51.96,49.9971,32.2,1.18,65.27,78.47,-0.03,19.36333333,440
34,1.74,3.25,195.2632036,2160.25,9.25,0.99,0.56,2,1033.25,97,52.311,74.73,49.8228,31.2,1.01,41.82,58.52,0.37,13.08333333,478.48
30,1.24,4.17,185.342185,2264.01,21.75,0.94,1.1,4,1015.01,97,93.996,78.33,50.087,32.8,1.07,49.82,59.12,-0.41,16.25,455.28
26,1.14,4.8,170.5903393,2327.07,23.7,1.16,2.32,4,1002.07,112,59.633,85.19,50.0097,35.8,1.51,66.56,80.16,0.19,17.9,436.94
31,1.44,3.67,194.8255833,2209.36,16.22,0.7,0.52,3,1022.36,91,91.443,83.13,49.8503,27.1,0.69,37.87,45.47,-0.6,13.40666667,461.06
21,0.97,5.72,172.1438862,2295.97,24.75,1.18,7.09,3,1013.97,102,197.913,53.49,50.0324,36.9,1.23,69.45,78.45,-0.39,19.25,438.28
35,1.41,2.88,188.7995974,2161.81,10.48,0.95,0.53,3,1011.81,100,62.202,88.86,50.0159,25.1,0.88,39.58,53.28,0.1,14.49333333,472.61
30,0.64,4.05,171.9137697,2286.7,29.53,1.04,0.92,2,1003.7,96,91.335,60.89,50.0317,31.2,0.8,70.79,82.99,0.06,21.84333333,426.85
32,1.21,3.25,195.8490458,2124.76,12.59,1.36,0.68,1,1017.76,101,12.228,61.14,50.1536,24.4,0.8,39.72,50.72,0.19,12.19666667,470.18
29,1.26,4.55,179.8491062,2312.31,23.5,1.12,1.56,3,1012.31,104,54.632,68.29,50.3951,30.8,1.33,54.42,65.02,-0.25,16.83333333,455.38
30,0.93,4.02,177.5003277,2150.44,29.01,1.03,1.54,3,1006.44,94,17.286,57.62,49.6927,30.1,1.25,66.56,75.16,-0.07,17.67,428.32
30,2.16,4.12,185.1947713,2179.57,9.75,1,1.07,3,1010.57,105,58.541,83.63,49.6721,32.7,1.16,42.49,48.29,-0.78,11.25,480.35
25,1.44,5.62,175.8087252,2303.2,19.55,1.07,17.89,4,1020.2,101,101.53,78.1,50.3254,34.3,2.81,56.53,64.53,-0.22,17.51666667,455.56
27,1.36,4.59,174.2665988,2293.14,21.05,0.9,1.77,5,1013.14,108,72.974,66.34,50.4971,32.3,1.45,58.33,69.03,-0.09,19.01666667,447.66
34,1.75,3.16,175.1083088,2199.74,24.72,0.96,0.61,3,1006.74,95,71.118,79.02,50.1383,27.9,0.91,68.67,75.37,-0.4,19.24,443.06
